,PDB_IDs,0,1,2,3,4,5,6,7,8
34,1a5v,7.999999999999961,-1.375999999999999,3.1834000000000007,-0.025599999999999734,1.8904000000000014,2.505000000000005,-1.2912999999999988,1.4246000000000025,1.689500000000002
35,1a61,-1.000000000000025,0.31610000000000293,0.5129000000000024,1.9411000000000023,-0.5664999999999939,-4.7559,-0.5542999999999971,-2.4245999999999945,4.53119999999998
36,1a69,-13.999999999999957,-7.2047000000000265,3.2837000000000094,-4.037399999999993,-0.8043000000000055,-0.7574999999999843,-0.5788999999999852,-1.2061999999999988,-2.694699999999992
37,1a7c,-1.0000000000000902,-2.1512999999999978,2.9100000000000006,3.018199999999994,0.12240000000000811,-1.9295000000000164,-0.12049999999998484,-1.3690999999999924,-1.4801999999999982
38,1a7t,-21.0,-5.741300000000004,-4.160199999999978,1.8361000000000016,-6.479200000000039,-1.6500999999999744,3.686400000000001,-5.241700000000006,-3.249999999999998
39,1a7x,1.9999999999999527,-0.06399999999999548,3.582900000000001,3.614499999999967,-1.3476999999999948,-1.0005999999999988,-2.1832999999999982,-1.3747999999999956,0.7730000000000095
40,1a85,-12.000000000000023,-0.742699999999999,0.36060000000000725,-2.4736999999999973,-2.6767000000000016,-1.3547999999999962,-2.1201999999999996,-0.014299999999999424,-2.9781999999999984
41,1a86,-12.000000000000023,-1.5641999999999985,0.5666000000000058,-0.9366999999999979,-3.393000000000003,-1.1074999999999957,-1.1813999999999967,-1.3819999999999952,-3.001799999999998
42,1a8i,0.9995999999999293,-2.424600000000008,0.9355000000000192,7.161299999999952,-5.1260000000000385,-1.6200999999999874,1.4922000000000264,-3.8661000000000003,4.447399999999999
43,1a8t,-17.000399999999836,-3.241000000000004,-8.58830000000005,-6.339300000000046,1.6594000000000027,-1.4996999999999963,2.6504000000000096,-0.2210999999999819,-1.4207999999999945
44,1a94,6.9999999999998135,2.9536000000000033,-0.09899999999999529,-1.052499999999994,3.1294999999999997,-0.8309999999999907,2.6418000000000097,0.37310000000000126,-0.11549999999999366
45,1a9m,4.99999999999995,1.6980000000000095,0.5776000000000036,-0.7761999999999974,2.9311999999999996,1.0348000000000026,-0.7254999999999958,-1.047599999999994,1.3077000000000047
46,1a9q,-4.999999999999992,2.4303000000000017,-0.792999999999999,0.13590000000000996,-3.3738999999999946,-2.535599999999988,0.8177000000000013,0.053700000000001635,-1.7350999999999963
47,1a9u,-9.000000000000101,0.07150000000000026,-1.5340000000000138,1.0478,1.8152000000000017,-4.87600000000006,-5.451100000000045,0.26080000000000714,-0.3341999999999965
48,1aaq,4.99999999999995,0.10560000000000747,1.9304000000000037,-0.5075999999999957,0.10050000000000103,0.35169999999999996,2.844300000000005,-0.01939999999999656,0.19450000000000453
49,1abf,0.9999999999999662,2.943800000000002,-1.685699999999994,-1.4345999999999957,-1.7041999999999962,-1.703899999999996,1.545800000000007,-2.1282999999999923,5.167099999999994
50,1abt,4.000000000000007,2.5004999999999997,-1.9667999999999999,1.339100000000001,1.1806,0.39100000000000207,-0.0317999999999995,0.046100000000002556,0.5413000000000019
51,1acj,-2.0000000000001195,-2.1903999999999924,3.3261000000000087,1.4602000000000188,2.5525000000000095,1.4930000000000085,-4.292300000000023,-3.351000000000005,-0.9980999999999924
52,1ad8,-7.729233919562262e-14,0.5626000000000034,-2.753199999999995,2.1666000000000016,2.220900000000005,-2.8703999999999965,1.1978000000000018,-4.030600000000016,3.5062999999999973
53,1add,-9.000000000000151,-1.7792999999999934,-5.340300000000035,5.357800000000006,-2.595599999999995,-5.219999999999995,2.0945000000000036,-3.4468999999999963,1.9298000000000048
54,1adl,2.0000000000000147,1.8533000000000022,-3.976699999999997,-1.0797999999999994,0.5788000000000036,-1.5676999999999965,5.507600000000002,1.2518000000000007,-0.567299999999997
55,1af6,-48.000000000000945,-1.0435999999999974,-6.892200000000034,-2.5867000000000537,-1.848199999999987,-9.856499999999992,-4.8084000000000175,-11.704899999999956,-9.259500000000134
56,1afk,11.999999999999982,-0.4224999999999931,1.2579999999999996,3.7543999999999897,-2.349399999999998,0.9336000000000013,4.624199999999998,1.1522000000000059,3.0495000000000054
57,1afl,10.000000000000004,-1.2347999999999921,-0.2597999999999996,4.517699999999983,-0.3339999999999982,1.8422000000000025,3.2605000000000026,-0.41329999999999867,2.6215000000000055
58,1ag9,-45.00000000000016,-7.096200000000021,-3.5874999999999932,-5.795799999999998,-7.990300000000006,-2.6251999999999995,-11.673699999999997,-4.415500000000022,-1.8157999999999976
59,1agm,-23.000400000000152,-3.5765999999999947,-0.39689999999999787,-11.23249999999998,-2.604099999999991,-1.953199999999986,-3.9188999999999896,-0.25449999999999484,0.936300000000009
60,1agw,-1.999999999999974,0.9091000000000153,2.644699999999998,-3.9082,-3.832600000000018,1.0559000000000034,-1.0869999999999878,1.057000000000002,1.1611000000000073
61,1aht,-1.000000000000058,-0.8583999999999959,-2.995599999999994,1.940100000000008,-0.06769999999999687,-2.908300000000002,1.121600000000008,-4.538299999999989,7.306599999999974
62,1ahx,-12.999999999999856,-4.67310000000004,1.4655000000000211,-1.7264999999999802,-0.7497999999999911,-0.8075999999999857,-0.4176999999999996,-8.423200000000069,2.332400000000019
63,1ahy,-12.999999999999856,-2.826799999999988,0.32680000000002674,-5.4974,0.02150000000000779,0.9249000000000129,-2.1813999999999805,-3.2461999999999884,-0.5213999999999827
64,1ai4,-0.9999999999999862,4.289600000000006,-3.7901000000000113,-0.6625999999999929,0.9622000000000075,-4.415900000000006,-1.0970999999999977,3.841000000000003,-0.12710000000000082
65,1ai5,-3.0003999999999005,-0.9650999999999936,-5.383400000000025,2.1646000000000183,-2.478299999999994,-2.8138000000000005,1.9991000000000003,1.7307000000000083,2.7458000000000116
66,1ai6,-1.9999999999999023,2.68630000000003,-2.605799999999988,-4.168000000000013,-2.0761999999999934,2.3236999999999934,0.6876000000000039,0.05690000000000556,1.0955000000000108
67,1ai7,-1.9999999999999813,0.829900000000017,-4.182700000000011,1.3460000000000136,-1.2470999999999939,-0.31819999999998644,-0.7257999999999919,0.765900000000009,1.5319999999999927
68,1aid,6.999999999999906,3.4243000000000023,-1.1062999999999967,-2.314599999999995,4.686800000000008,-0.5907999999999978,-0.3206,0.9017000000000015,2.3195000000000037
69,1aj6,-7.000000000000151,-0.17359999999999887,-0.9177999999999983,-3.044999999999995,3.167399999999994,-4.1853,0.7180999999999996,1.5842999999999994,-4.148100000000008
70,1aj7,2.999999999999948,1.7095000000000076,1.5533999999999426,1.4697000000000042,-2.9680000000000613,-1.3084999999999902,2.603100000000012,1.176100000000004,-1.2352999999999958
71,1ajn,-1.9999999999998952,0.433400000000009,-3.6248000000000133,-1.0430999999999904,-2.6744999999999965,1.8275000000000134,0.5008000000000037,1.4335000000000044,1.1472000000000195
72,1ajp,-1.9999999999999876,0.1231000000000218,-4.880700000000015,1.1389000000000078,-2.3749999999999982,1.9115000000000093,-0.6195999999999938,1.639900000000008,1.061900000000014
73,1ajq,-1.9999999999999876,2.4105999999999983,-6.806100000000025,2.3666000000000116,-1.7017999999999933,0.24910000000001264,-1.6721999999999926,0.04680000000000806,3.1069999999999856
74,1ajv,6.999999999999924,-1.4262999999999961,4.494100000000004,1.1977000000000046,0.7387000000000024,0.2156000000000007,0.9718999999999998,1.4118000000000013,-0.6034999999999894
75,1ajx,6.999999999999924,-1.0225999999999977,3.1166000000000014,1.806800000000004,0.27350000000000185,0.9707000000000018,0.8630000000000007,-0.20239999999999253,1.1944000000000026
76,1akq,-17.99999999999991,-5.543600000000001,-0.8978999999999969,-3.8517999999999972,-0.894099999999995,-1.506799999999993,-1.4067999999999963,-1.386999999999999,-2.512
77,1akr,-18.999999999999925,-1.8109999999999973,-0.09999999999999862,-2.494400000000001,-3.020799999999995,-3.592300000000005,-2.0595999999999974,-3.9216000000000104,-2.0002999999999975
78,1akt,-18.999999999999925,-2.3106999999999975,-2.1312999999999946,-1.4473999999999976,-2.1824999999999934,-2.692399999999998,-2.2562999999999964,-5.40150000000001,-0.5778999999999997
79,1aku,-17.99999999999991,-2.483099999999996,1.5715000000000066,-0.7540999999999989,-4.103200000000002,-0.18129999999999896,-5.3246,-2.800699999999994,-3.9245000000000005
80,1akv,-17.99999999999991,-1.4908999999999963,-2.8983999999999956,1.2339000000000007,-2.3377999999999948,-5.461800000000007,0.045400000000003965,-4.815600000000006,-2.2747999999999986
81,1akw,-18.999999999999925,-1.7719999999999978,2.858824288409778e-15,-1.6295999999999975,-3.924599999999996,-3.417200000000004,-2.159599999999998,-4.096700000000007,-2.000299999999997
82,1al7,2.999999999999918,0.5767000000000144,-1.5046999999999962,4.179600000000005,3.073900000000004,0.8494000000000057,-1.406599999999993,-1.6409999999999938,-1.1272999999999938
83,1al8,3.9999999999998956,-0.12749999999999645,-1.4487999999999976,-1.8820999999999928,4.464600000000003,-0.749899999999994,2.2746000000000106,0.6604000000000122,0.8087000000000082
84,1alw,-12.000000000000062,-3.4373999999999962,3.1952999999999667,-3.055499999999994,-2.152399999999991,-0.6669999999999898,-4.121099999999995,0.8768000000000099,-2.638699999999996
85,1amk,4.999999999999895,-3.3011999999999992,1.9989000000000028,2.3327000000000053,-1.5796999999999985,4.806699999999985,-1.225399999999992,2.9039000000000046,-0.9358999999999962
86,1amn,-2.000000000000124,-5.352600000000006,4.677600000000003,3.7685000000000057,0.8729000000000111,1.1843000000000092,-0.5935000000000104,-4.86300000000001,-1.6941999999999935
87,1amw,-8.00000000000004,-2.627399999999998,1.7668000000000021,0.5500000000000006,-0.49509999999999604,-0.507999999999985,-4.013399999999994,0.0836000000000075,-2.7564999999999955
88,1anf,-7.000000000000125,0.6217000000000033,5.245499999999977,0.1259000000000009,-1.8249999999999906,-8.365900000000021,-1.6860999999999937,1.8413000000000117,-2.9574000000000225
89,1ao8,-5.000000000000018,-2.0455999999999963,-2.070599999999997,1.1208,-0.6636999999999962,-1.318399999999998,1.4238000000000013,-1.728799999999994,0.2825000000000011
90,1apb,1.9999999999999112,1.4878000000000025,-0.9868999999999981,-1.5206999999999942,0.7712000000000008,-3.4992999999999967,1.5691000000000028,-0.21099999999999314,4.389799999999998
91,1aq1,3.9999999999999756,2.022200000000001,-2.5368999999999966,2.6559000000000097,-1.029499999999994,0.4860000000000056,0.16050000000000775,-1.3048999999999953,3.546699999999999
92,1aq7,7.999999999999936,-0.36079999999999945,1.5162000000000047,0.9753000000000045,0.799500000000002,0.49170000000000275,0.2106000000000045,2.7730000000000046,1.5945000000000031
93,1aqc,-0.9999999999999593,0.4779,0.8538000000000021,2.924200000000004,0.3006000000000003,3.454399999999998,-0.2001999999999865,-0.9424999999999986,-7.868200000000005
94,1aqi,9.999999999999865,-0.20009999999999983,11.127999999999984,0.09230000000000282,0.6075000000000129,-3.0370000000000172,-4.079399999999999,7.937399999999917,-2.4486999999999823
95,1aqj,7.999999999999893,0.8528000000000177,7.743399999999968,2.0086000000000004,3.723299999999988,-2.731799999999992,-1.5689000000000022,2.714799999999926,-4.742200000000009
96,1at5,8.999999999999966,0.850200000000004,0.645800000000001,-0.6008999999999963,3.3016999999999994,2.0463000000000044,1.209700000000006,2.027600000000001,-0.48039999999999905
97,1at6,9.999999999999945,3.006100000000004,0.3351000000000006,2.057100000000005,1.0091999999999994,1.4580000000000015,-0.9373999999999949,0.8569000000000004,2.2150000000000003
98,1atl,-13.999999999999984,0.8455000000000075,-6.7704,0.4268000000000036,-1.5122999999999944,-4.820500000000017,1.505400000000008,-2.8656999999999964,-0.8087999999999922
99,1atr,1.0000000000000073,2.6169999999999938,1.479200000000009,-2.6318999999999995,0.1884,-1.1852999999999927,-7.334700000000029,2.441499999999979,5.425799999999989
100,1au0,6.999999999999951,3.6282000000000076,-0.5094999999999946,-2.951799999999998,-2.5906999999999982,2.335300000000005,0.772800000000001,2.3178000000000134,3.997900000000001
101,1au2,6.999999999999951,3.197200000000007,-2.9562999999999953,-2.0778999999999974,-2.7818999999999976,3.6606999999999967,2.848600000000002,0.1571000000000058,4.952500000000002
102,1auj,6.0000000000000036,0.3688000000000009,0.6199000000000012,1.5935000000000021,1.5861000000000032,-0.090299999999997,1.2071000000000014,1.9179000000000075,-1.202999999999998
103,1avd,8.999999999999883,-2.9228999999999945,6.303699999999973,0.2170000000000016,2.478800000000003,-1.2819999999999976,-1.1631999999999896,4.111800000000001,1.2568000000000012
104,1avn,-0.9999999999999678,-0.1217999999999943,-0.9945999999999936,0.48170000000000185,1.6349000000000034,-1.6409999999999954,3.3329000000000057,-1.3541999999999919,-2.3378999999999945
105,1avp,10.999999999999902,1.3586000000000045,4.481800000000004,0.922600000000001,-0.03979999999999623,1.9855000000000038,0.988100000000003,-0.015599999999997283,1.3188000000000017
106,1awf,0.9999999999999314,1.2808000000000037,-0.20369999999999494,2.6755000000000115,-2.3447999999999913,-1.1241999999999979,-1.8728999999999933,1.2499999999999973,1.3392999999999986
107,1awh,7.9999999999998614,3.5814000000000124,3.6995000000000093,1.1754999999999993,-1.3242999999999951,1.6286000000000085,-4.028299999999997,0.19820000000000118,3.069400000000001
108,1awi,4.000000000000025,-1.4902999999999982,-0.5945999999999994,1.6657999999999964,0.32580000000001785,2.6907000000000245,-0.866199999999999,0.9600000000000006,1.308800000000001
109,1ax0,-6.999999999999981,-3.6098999999999934,1.357600000000005,-0.7465999999999948,-0.22889999999999927,1.1785000000000017,-5.273300000000007,-2.0691999999999946,2.391799999999997
110,1ax1,-7.999999999999997,-0.5343999999999971,1.338000000000004,-4.854699999999993,1.0866000000000022,-0.9880999999999931,-5.230600000000007,1.2690000000000077,-0.08579999999999866
111,1ax2,-6.999999999999981,2.081900000000004,-1.7719999999999883,-4.642099999999998,1.4614000000000031,-0.19719999999999394,-4.4064,0.6448000000000094,-0.1703999999999929
112,1axr,-0.0008000000000688429,-7.684100000000063,1.9113000000000202,4.547499999999985,-3.8276999999999997,4.864800000000003,6.129599999999949,-3.9472999999999963,-1.9948999999999903
113,1axs,10.000000000000313,7.288800000000023,-1.0800999999999998,-0.5609999999999996,-0.5532999999999939,-0.5677999999999916,-1.3718,2.094000000000012,4.7511999999999865
114,1axz,-6.999999999999981,-1.7968999999999955,0.3226000000000019,-2.2026999999999943,1.5688000000000017,-0.9236999999999967,-4.524300000000004,0.12200000000000666,0.4342000000000047
115,1ayu,6.999999999999951,3.0425000000000018,-2.454999999999998,0.9090000000000028,-0.47599999999999476,4.6153999999999975,3.4780000000000033,1.1097,-3.2235999999999994
116,1ayv,6.999999999999951,5.583299999999996,-0.5447999999999977,-0.9498999999999966,-2.8701999999999988,4.498099999999999,1.9781000000000037,1.9902000000000037,-2.684799999999992
117,1azg,-3.999999999999989,1.0567000000000004,0.48260000000000025,-2.8301999999999983,1.8489000000000004,-2.504799999999998,0.4142000000000015,-3.185599999999998,0.7182000000000013
118,1azl,-18.999999999999922,-2.0112999999999985,-0.6854999999999961,-1.394799999999996,-3.8497999999999966,-3.560500000000004,-2.230799999999997,-3.979200000000006,-1.2880999999999976
119,1azm,-2.0000000000000724,1.1025000000000034,-1.8617000000000086,-0.5684999999999966,0.7044000000000026,-0.7250999999999973,1.183400000000003,-1.99739999999999,0.1624000000000026
120,1azx,-4.000400000000262,-7.974000000000032,4.720300000000001,3.6751999999999914,3.3837999999999644,3.6135000000000286,-3.208499999999998,-4.787200000000017,-3.4234999999999833
121,1b05,-1.3200551762793111e-13,2.989099999999984,-0.7685999999999884,4.19140000000001,-1.7989999999999857,0.5595000000000048,-4.0217000000000125,-3.5238999999999905,2.3732000000000033
122,1b0f,11.000000000000082,2.0859000000000005,1.6397000000000064,2.9719000000000024,2.7424000000000044,-3.609899999999995,4.258699999999996,1.6468000000000034,-0.7354999999999985
123,1b0h,-1.3200551762793111e-13,0.9710000000000115,-2.185499999999995,3.6795000000000115,-0.016399999999991536,-1.4588999999999952,-1.6527999999999938,-0.030699999999981964,0.6937999999999948
124,1b11,2.0000000000000133,-2.3876,1.6067999999999998,-0.8831999999999985,2.6392999999999986,0.6833000000000004,-1.7337999999999967,1.9727000000000017,0.10250000000000174
125,1b1h,-1.3200551762793111e-13,1.7491000000000065,-0.9557999999999901,2.366800000000015,0.5303000000000103,-0.5314999999999941,-2.812499999999998,1.0514999999999854,-1.3978999999999966
126,1b2h,-1.0000000000002787,2.990500000000005,-1.630799999999988,0.5325000000000046,2.707700000000013,0.22900000000000212,-3.426300000000012,0.29479999999998985,-2.6973999999999916
127,1b2i,1.0000000000000087,1.1796000000000004,-4.197300000000007,0.4985000000000007,4.374599999999997,-0.5352999999999997,2.105600000000004,-2.1809000000000003,-0.24479999999999907
128,1b2m,-19.00000000000003,-1.8895999999999986,-3.5092999999999943,-0.4743999999999983,-0.9703999999999978,-1.6799999999999993,-0.7536999999999987,-5.285199999999997,-4.437399999999998
129,1b32,-1.3200551762793111e-13,3.1329000000000042,-1.3447999999999904,2.589100000000005,2.03280000000001,-0.28589999999999605,-2.780400000000005,-0.9065999999999869,-2.4370999999999947
130,1b3f,-1.3244960683778118e-13,2.769600000000014,-4.985200000000013,2.3376000000000055,0.23370000000001423,-0.5780999999999944,-0.9685999999999927,1.8229000000000128,-0.6318999999999924
131,1b3g,-1.3200551762793111e-13,1.3002000000000058,-0.2491999999999883,2.5814000000000066,2.818700000000012,0.3118000000000065,-4.250000000000035,-1.309499999999987,-1.2033999999999916
132,1b3h,-1.3200551762793111e-13,-0.3626999999999969,-2.004399999999995,6.164599999999963,0.36660000000000986,-1.436599999999991,-0.5995999999999861,-2.213399999999983,0.08550000000000467
133,1b3l,-6.000000000000214,-1.1644999999999637,-2.8394000000000044,-0.04829999999997758,4.908000000000006,1.1872000000000003,-0.8504999999999681,-3.400599999999999,-3.7919000000000205
134,1b40,-1.3200551762793111e-13,-4.239900000000003,-1.1848999999999916,3.8174000000000072,2.75290000000001,1.768100000000006,-2.6982000000000057,-0.3664999999999916,0.1510999999999863
135,1b42,5.999999999999938,0.7132999999999997,1.4709000000000088,-0.9982999999999972,-0.02179999999999932,0.9081000000000047,1.4588000000000034,0.6979000000000071,1.7711000000000043
136,1b46,-1.0000000000001321,0.5247999999999982,-2.780599999999988,1.395700000000005,-0.06029999999998986,-0.08389999999998504,-2.039600000000018,-0.4776999999999909,2.521599999999981
137,1b4d,-1.0008000000003077,-5.888100000000041,0.8498000000000252,11.117299999999974,-4.317600000000003,-0.8418999999999868,2.1618000000000004,-5.475000000000005,1.3929000000000065
138,1b4h,-1.3200551762793111e-13,2.908900000000005,0.04230000000001469,2.3422000000000103,2.349600000000005,1.2404000000000028,-2.790100000000011,-1.7359999999999918,-4.357300000000002
139,1b4z,-1.000000000000133,-1.1761999999999886,-2.113799999999989,6.928299999999993,0.8507000000000127,-2.2007999999999917,-0.8903999999999993,-1.2330999999999916,-1.1646999999999923
140,1b51,-1.000000000000133,0.4245000000000071,-2.849199999999994,2.896200000000009,2.057600000000015,-1.0877999999999928,-1.7123000000000053,0.2281000000000026,-0.957099999999995
141,1b52,-2.0000000000003553,-2.2645999999999944,-3.4039000000000064,-5.885000000000015,7.196799999999993,3.8818999999999875,-3.824399999999996,-2.112599999999991,4.411800000000004
142,1b55,15.00000000000013,5.620299999999996,-0.6161999999999973,3.2022000000000017,0.4483000000000024,5.588400000000002,2.7425000000000073,-1.1066999999999985,-0.8787999999999958
143,1b56,1.5487611193520934e-14,3.3669000000000056,-1.293399999999998,0.41760000000000397,-1.0991999999999926,-1.230699999999998,0.10630000000000175,-1.496799999999996,1.2293000000000014
144,1b57,-16.00000000000008,-0.8754999999999897,-4.866799999999964,0.33160000000001044,-0.799599999999996,1.4928000000000103,-1.6397999999999895,-8.18540000000004,-1.4573000000000014
145,1b58,-1.3200551762793111e-13,3.1444000000000125,-2.00679999999999,0.8423000000000038,-1.546999999999983,-1.917699999999992,-0.6916999999999861,3.3859999999999593,-1.2094999999999931
146,1b5g,-3.000000000000027,-0.9299999999999963,0.010500000000001466,1.8689000000000018,-0.8445999999999941,-2.3829999999999965,-1.389799999999997,-4.0457000000000125,4.713699999999971
147,1b5h,-1.0000000000003373,-0.3084999999999901,-0.4459999999999863,4.459200000000009,0.9482000000000088,-2.313899999999991,-3.4981000000000013,0.8420000000000161,-0.6828999999999958
148,1b5i,-1.0000000000003408,3.1436000000000037,-2.405199999999988,0.2871000000000061,3.5836000000000072,1.1203000000000083,-3.2675000000000063,-1.6021999999999867,-1.859699999999996
149,1b5j,-1.3200551762793111e-13,-0.986699999999987,-4.124499999999995,5.941400000000004,2.5433000000000123,-0.04169999999998887,-1.6512999999999916,-1.3540999999999923,-0.3264000000000098
150,1b6h,-1.000000000000323,0.35550000000000936,-1.5526999999999909,4.797799999999996,-2.213499999999987,-0.6128999999999867,-2.1713999999999887,-0.7631000000000162,1.1603000000000054
151,1b6j,5.999999999999951,-0.5699999999999947,-1.2602999999999944,3.629699999999991,0.8179000000000008,1.039800000000001,2.9028000000000054,1.038900000000004,-1.5987999999999938
152,1b6k,7.999999999999925,1.6540000000000017,1.4349000000000045,1.8808999999999991,0.12699999999999972,0.23840000000000128,-0.2983000000000089,1.3930000000000087,1.5701000000000058
153,1b6l,6.999999999999899,1.8789000000000022,0.8747000000000034,2.430800000000002,0.1470000000000018,1.5487,-1.4343000000000072,0.21790000000000093,1.3363000000000058
154,1b6m,7.999999999999925,0.2749000000000033,1.5485000000000022,2.2652999999999994,-0.48549999999999977,0.6731000000000016,-0.6566000000000086,1.3115000000000054,3.0688000000000097
155,1b6p,7.999999999999925,-0.0943999999999957,0.4751000000000039,2.5374999999999948,0.261300000000001,2.0416000000000007,2.6508000000000074,1.1733000000000047,-1.0451999999999924
156,1b74,5.999999999999975,-0.6673999999999924,1.513100000000004,3.0324999999999993,-0.5081999999999957,3.6300999999999974,0.32670000000000415,-1.9608999999999979,0.6341000000000047
